X,Y,OBJECTID,FOLIO,ID,NAME,ADDRESS,CITY,ZIPCODE,PHONE,CONTACT,TOTACRE,LAT,LON,POINT_X,POINT_Y,CLASS,TYPE,MNGTAGCY,MUNICIPAL_,PROPNUM,FACILITYPLAN,PARKURL,AMPHITHEAT,ARCHERY,ART,AUDITORIUM,BASEBALL,BASKETBALL,BEACH,BIKETRAIL,BMXTRACK,BOATRAMP,CAMPGROUND,CANOE_LAUNCH,DOGPARK,EQUESTRIAN,FITNESSZONE,FOOTBALL,FRISBEEGOL,GOLF,GOLFDRIVIN,GUNRANGE,GYMNASIUM,MARINA,MOUNTAINBI,NATURECENT,NATURETRAI,PLAYGROUND,RAQUETBALL,REC_CENTER,RESTROOM,ROLLERHOCK,RVCAMPGROU,SHELTER,SKATING,SOCCER,STADIUM,SWIMMING,TENNIS,TOTLOT,TRACK400,TRAIL,VOLLEYBALL,WETPLAYGRO,WIFI,ZOO,GlobalID,created_user,created_date,last_edited_user,last_edited_date,FIT2PLAY,LRN2SWIM,SPRCAMP,SUMCAMP,AFTSCHCAMP,ACTOLDADLPRG,WINTCAMP,ONEDAYCAMP,STARTIME,ENDTIME
-80.3153427202008,25.9233447219285,569,3220140101450,201408,ML Tax Dist.- (p-51),6970 LOCH NESS DR,Miami Lakes,33014, , ,1,25.92334,-80.31534,881191.874758,578417.250687,Mini Park,Local,MiamiLakesPark,Municipal,201408,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{9AEA273D-4E98-4A4B-BAF8-84CFE02A205D},MiamiLakesPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.1489026712213,25.90480471966,570,0622210000030,222152,North Maimi Interama Property,BISC BLVD (DEFUNCT MUNICIPORT SITE),North Miami,33181, , ,101,25.9048,-80.1489,935943.375491,571999.34456,District Park,Local,NorthMiamiPark,Municipal,222152,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{6B46C95F-E090-47E5-9C94-D1BC4B29064A},NorthMiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.296272709326,25.7177546704352,571,0940250180010,402552,Brewer Park,SW 56TH ST / SW 63RD AVE,South Miami,33143, , ,1,25.71775,-80.29627,887858.82271,503726.140227,Community/Neighborhood,Local,SouthMiamiPark,Municipal,402552,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{F7D6553D-3D69-41D7-9E8E-3A8FD06F2BF2},SouthMiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1273326641822,25.8864747157857,572,1422350072610,222650,Surfside Park,96TH ST / BAY DR,Surfside,33154, , ,1,25.88647,-80.12733,943078.429134,565382.344343,Community/Neighborhood,Local,SurfsidePark,Municipal,222650,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{3932B668-A755-4212-ADB2-CA431B0B769D},SurfsidePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.129512665171,25.8761247141182,573,1422350012950,223450,Hawthorne Tot Lot,90TH ST / HAWTHORNE AVE,Surfside,33154, , ,0,25.87612,-80.12951,942386.884585,561616.821034,Mini Park,Local,SurfsidePark,Municipal,223450,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{651C55E1-C6DF-474A-8834-28682277A3AE},SurfsidePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.1372526646433,25.7839446905199,574,0232340000050,323451,Flamingo Park & Pool,1245 MICHIGAN AVE,Miami Beach,33139,305-673-7766,305-673-7779,33,25.78394,-80.13725,940060.963056,528093.890704,Community/Neighborhood,Local,MiamiBeachPark,Municipal,323451,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,{AF57759C-E012-466A-B64A-7EEFD8977DCB},MiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.1219026627001,25.881744715652,575,1422350060490,501551,Surfside Community Center,9301 COLLINS AVE,Surfside,33154,305-866-3635, ,1,25.88174,-80.1219,944874.575804,563675.908779,Community/Neighborhood,Local,SurfsidePark,Municipal,501551,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{12E6D530-FA55-416B-95C6-092503451A16},SurfsidePark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.2013126827873,25.7763146871261,576,0101090302010,420354,Lummus Park,404 NW 3RD ST,Miami,33128,305-579-6934,ROBERTO GONZALEZ,5,25.77631,-80.20131,918997.360827,525186.911938,Community/Neighborhood,Local,MiamiPark,Municipal,420354,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{D313C889-A146-4998-84F7-309A34F9DCF8},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1290626649092,25.8694547115332,577,0232030120010,320352,Stillwater Park,8440 HAWTHORNE AVE,Miami Beach,33141, ,305-861-3616,1,25.86945,-80.12906,942549.55552,559190.494194,Community/Neighborhood,Local,MiamiBeachPark,Municipal,320352,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,{ACE64D1B-28A6-411F-A8E3-582552CBD3D1},MiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.196072681276,25.7922646907465,578,0131250481120,410352,Dorsey Park,1701 NW 1ST AVE,Miami,33136,305-579-6940,RICHARD DEMERIT,3,25.79226,-80.19607,920684.93652,530995.411804,Community/Neighborhood,Local,MiamiPark,Municipal,410352,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{DF3E8424-A6AA-479F-8353-8ED00F8EAEEA},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.1666126749767,25.889074716527,579,0622290830020,222951,Senator Gwen Margolis Community Center,1590 NE 123RD ST,North Miami,33161,305-893-6511, ,1,25.88907,-80.16661,930157.624923,566243.562436,Single Purpose Park,Local,NorthMiamiPark,Municipal,222951,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{81A78D06-B2EF-400F-B8E8-A779D524FA9B},NorthMiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.305802716088,25.8907747136223,580,0420250010470,202552,McDonald Park,7505 W 12TH AVE,Hialeah,33014,305-824-5700,Kenneth Soler,19,25.89077,-80.3058,884391.062257,566592.62473,Neighborhood Park,Local,HialeahPark,Municipal,202552,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=244&I,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,{180ACF3A-446D-4DDE-982F-ACF10A5C0A53},HialeahPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2046126888993,25.9671147344953,581,3411360032450,113601,Andover Park,100 NW 209TH ST,Miami Gardens,33169, , ,3,25.96711,-80.20461,917491.18733,594529.937294,Community/Neighborhood,Local,MiamiGardensPark,Municipal,113601,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{DE887DD8-D322-4887-ACB9-0E6AFAF5D7E4},MiamiGardensPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.2249226946664,25.9519047313958,582,3421020000030,210202,Norwood Park,19401 NW 14TH AVE,Miami Gardens,33169,305-653-3951, ,5,25.9519,-80.22492,910849.937161,588960.875598,Community/Neighborhood,Local,MiamiGardensPark,Municipal,210202,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{7893ECDA-5885-44FF-85E8-D66A39A5CF2E},MiamiGardensPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.30354271114,25.7132646685285,584,0940260000040,402650,Palmer Park,6100 SW 67TH AVE,South Miami,33143,(305) 663-6319,,8,25.71326,-80.30354,885475.062714,502078.593654,Community/Neighborhood,Local,SouthMiamiPark,Municipal,402650,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{BA973DA2-C338-42C3-A669-7C584E789025},SouthMiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2095026861147,25.8111746948485,585,0131230460020,312352,Moore Park,765 NW 36TH ST,Miami,33127,305-633-2089,KIM SANDS,17,25.81117,-80.2095,916224.750558,537839.563142,Community/Neighborhood,Local,MiamiPark,Municipal,312352,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{A2294174-54CC-4D95-ACDC-DCA11BBA6E91},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.1360826682746,25.931894727665,586, ,221051,Eastern Shore Tot Lot,16501 NE 35TH AVE,North Miami  Beach,33160, , ,0,25.93189,-80.13608,940090.035177,581873.102043,Mini Park,Local,NorthMiamiBeachPark,Municipal,221051,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,{4908D31A-3670-4DFC-95CB-6D424FCF02CE},NorthMiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.2331326953903,25.9055447182757,587,0821220080360,212251,Ingram Park,2100 BURLINGTON ST,Opa Locka,33054,(305)769-6910, ,8,25.90554,-80.23313,908250.275693,572096.937869,Community/Neighborhood,Local,OpaLockaiPark,Municipal,212251,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{A2C133D8-EEB7-4E9F-B553-6D499135641C},OpaLockaiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.2420326947789,25.7932346902761,588,0131330360090,313350,Miami River Rapids,2900 NW SOUTH RIVER DR,Miami,33125, , ,1,25.79323,-80.24203,905559.352598,531256.48707,Mini Park,Local,MiamiPark,Municipal,313350,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{0A6825A1-B246-45B4-9D0C-FBEDCC98C9C0},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.2099626873206,25.8193346975021,589, ,312353,Miller Dawkins Mini Park,NW 47TH TER / NW 8TH AVE,Miami,33127, , ,1,25.81933,-80.20996,916057.485801,540807.331485,Mini Park,Local,MiamiPark,Municipal,312353,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{DF23EDA2-49E7-4ADE-B0A3-19FA86B348A0},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.2162726865399,25.7586246816419,590, ,411151,Cuban Memorial Blvd,SW 13TH AVE / SW 8TH ST,Miami,33135, , ,0,25.75862,-80.21627,914112.232473,518727.330697,Mini Park,Local,MiamiPark,Municipal,411151,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{7154057C-2168-41AD-939B-8696230AC8DE},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2359726922116,25.7239846728063,591, ,412253,Dinner Key Picnic Islands,BISCAYNE BAY AT PAN AMERICAN DRIVE,Miami,33133, , ,10,25.72398,-80.23597,907699.227583,506100.643681,Nature,Area-Wide,MiamiPark,Municipal,412253,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{116CB599-1FF5-4B13-8465-4B5C5E97C64C},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1694126752083,25.8243546998959,592, ,322050,Morningside Picnic Islands,3 SPOIL ISLAND BANKS OFF MORNINGSID,Miami,33140, , ,4,25.82435,-80.16941,929385.346612,542711.944802,Special Activity Park,Area-Wide,MiamiPark,Municipal,322050,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{69842CA1-7B6B-493E-BCFC-9EB3EC040405},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2308326902594,25.7264746733094,593, ,412254,West Islands,WESTERNMOST OFF DINNER KEY,Miami,33133, , ,3,25.72647,-80.23083,909389.120201,507013.882996,Special Activity Park,Area-Wide,MiamiPark,Municipal,412254,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{4B25FF55-F365-4562-9200-3E614E77C327},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1269326623525,25.8440847059095,594,0232110141450,321151,La Gorce Tot Lot,LA GORCE DR / ALTON RD,Miami Beach,33141, ,305-673-7730,1,25.84408,-80.12693,943310.811871,549974.875158,Mini Park,Local,MiamiBeachPark,Municipal,321151,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,{CAD16571-EEDC-4FE1-88EA-DD99A2F02688},MiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.2815827077068,25.8212746966713,595, ,311951,Circle Park,CURTISS PKWY / S  ROYAL POINCIANA BLVD,Miami Springs,33166, ,305-805-5075,1,25.82127,-80.28158,892491.311805,541374.650232,Metropolitan Park,Local,MiamiSpringsPark,Municipal,311951,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,http://www.miamisprings-fl.gov/parksandrecreation,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{C9735720-358C-416A-829C-E7A68448988D},MiamiSpringsPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:56+00,No,No,No,No,No,No,No,No,,
-80.1291126615447,25.7971446935811,596,0232260010370,323452,Collins Park,2111 MIAMI BEACH DR,Miami Beach,33139, ,305-673-7730,3,25.79714,-80.12911,942706.615901,532908.118937,Community/Neighborhood,Local,MiamiBeachPark,Municipal,323452,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,{BF522F42-086D-4E28-8F3D-1AE53B276ECC},MiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.2992527130759,25.8471747021632,597,0430120140020,301251,Walker Park / Pool,880 W 29TH ST,Hialeah,33010,305-884-5514,William Sanchez,9,25.84717,-80.29925,886627.250042,550757.811912,Neighborhood Park,Local,HialeahPark,Municipal,301251,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=244&I,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,{07441484-C7D1-42FE-A69C-A70C8C691ABA},HialeahPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2520427028383,25.9362447262379,598,3421090021050,210901,Myrtle Grove Park,3030 NW 179TH ST,Miami Gardens,33056,305-624-7421, ,5,25.93624,-80.25204,901972.631097,583219.683996,Community/Neighborhood,Local,MiamiGardensPark,Municipal,210901,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{06750C38-0ADF-4E38-A9F7-9495644C36CE},MiamiGardensPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.1256626628314,25.8587847088753,599,0232020030631,ITD28,Parkview Island Park,7398 DICKENS AVE,Miami Beach,33141, ,305-673-7730,0.78,25.85878,-80.12566,943694.393125,555319.004561,Community/Neighborhood,Local,MiamiBeachPark,Municipal,,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{C93374B0-A65D-479D-BD29-4FF7F7A6BEC3},MiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1435126690238,25.9020647203214,600,0622160000060,222250,Biscayne Bay Park,2601 NE 135TH ST,North Miami,33181, , ,14,25.90206,-80.14351,937720.192803,571014.749088,Community/Neighborhood,Local,NorthMiamiPark,Municipal,222250,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{368EFFDE-FB8B-454B-B299-97AE49454CAA},NorthMiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2967027103946,25.7546146791986,601,1540120000280,401250,West Miami Recreation Center,1700 SW 62ND AVE,West Miami,33155,305-261-5566, ,4,25.75461,-80.2967,887647.315915,517119.440212,Community/Neighborhood,Local,WestMiamiPark,Municipal,401250,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{BA738A23-D5EB-4357-8A96-7C64FCB6956B},WestMiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.2410126928081,25.730244673689,602,0141210160750,412152,Coconut Grove Tennis Courts,2975 OAK AVE,Miami,33133, , ,1,25.73024,-80.24101,906027.750283,508366.687049,Single Purpose Park,Local,MiamiPark,Municipal,412152,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{0D312B3D-F282-4213-B822-88F31C7741F4},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.1945426805655,25.7738846865208,603,0101120301040,410153,Paul S Walker Park,46 W FLAGLER ST,Miami,33128, , ,0,25.77388,-80.19454,921230.18707,524315.625295,Special Activity Park,Local,MiamiPark,Municipal,410153,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,{CFB3021D-E5C3-4C9C-AD63-1216321D620B},MiamiPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.1612126745301,25.932214727764,604,0722090062960,220951,Government Center Victory Park,17051 NE 19TH AVE,North Miami  Beach,33162, , ,7,25.93221,-80.16121,931830.214426,581933.458878,Community/Neighborhood,Local,NorthMiamiBeachPark,Municipal,220951,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,{76E9EAC9-5383-4630-B8A4-1F96080D8C2F},NorthMiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:53+00,No,No,No,No,No,No,No,No,,
-80.2927427120434,25.8430447021147,605,0430120390010,301252,Cotson Park,574 W 23RD ST,Hialeah,33010, ,William Sanchez,3,25.84304,-80.29274,888777.249023,549267.249604,Neighborhood Park,Local,HialeahPark,Municipal,301252,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,http://www.hialeahfl.gov/index.php?option=com_content&view=article&id=244&I,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,{C97F55C1-3BE4-4CA3-B506-549E449CABAC},HialeahPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:54+00,No,No,No,No,No,No,No,No,,
-80.1536526731862,25.9307247271006,606,0722090010681,221651,Arthur I. Snyder Tennis Complex,16851 W DIXIE HWY,North Miami  Beach,33160,305-945-7755, ,17,25.93072,-80.15365,934321.164168,581410.175804,Single Purpose Park,Local,NorthMiamiBeachPark,Municipal,221651,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,{38942A69-98A4-4CF1-9EFE-8D13425DC643},NorthMiamiBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
-80.1218526651663,25.9534847333247,607,3122020090170,ITD25,Golden Shores Community Park,201 191st Terrace,Sunny Isles Beach,33160, ,305-792-1706,0,25.95348,-80.12185,944714.791347,589749.474742,Neighborhood Park,Local,SunnyIslesBeachPark,Municipal,,http://gisweb.miamidade.gov/parks305/images/parkplans/plans/Not Available.pdf,http://www.sibfl.net/goldenshorespark/,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,{1B901968-599B-45BF-9F93-9DE7026CFEFA},SunnyIslesBeachPark,2014/03/24 18:00:30+00,PARKSFACILITYE,2020/10/21 18:51:55+00,No,No,No,No,No,No,No,No,,
